stock_code,company_name_x,risk_score,leverage_z,operating_asset_ratio_z,operating_liability_ratio_z,ocf_growth_z,cash_to_debt_z,gross_margin_z,net_profit_ratio_z,operating_profit_ratio_z,profit_to_total_profit_z,cash_profit_ratio_z,cashflow_to_debt_z,ocf_ratio_z
2410,广联达,32.748,17.864,9.476,10.709,39.344,97.396,0.371,1.058,1.286,1.886,62.917,66.876,83.797
2318,久立特材,34.766,19.022,31.02,13.237,39.553,97.654,0.356,1.034,1.26,1.883,63.668,64.704,83.796
2199,*ST东晶,36.336,18.521,25.902,31.366,39.552,99.204,0.41,1.118,1.347,1.877,63.862,69.07,83.804
2119,康强电子,35.977,19.664,42.501,9.815,39.395,99.413,0.373,1.054,1.283,1.877,63.857,68.694,83.802
2012,凯恩股份,33.626,5.402,19.658,25.42,40.974,89.94,0.373,1.052,1.279,1.885,63.947,69.779,83.803
933,神火股份,33.188,26.077,7.438,10.205,39.464,98.797,0.346,1.037,1.257,1.887,63.544,64.476,83.731
868,安凯客车,39.332,33.001,33.375,47.964,39.639,98.921,0.39,1.072,1.302,1.878,64.345,66.315,83.783
862,银星能源,34.372,24.995,26.433,3.015,39.47,99.822,0.357,1.042,1.27,1.881,63.187,67.248,83.749
810,创维数字,40.498,19.771,49.483,59.807,39.404,97.811,0.368,1.052,1.282,1.879,63.736,67.582,83.796
157,中联重科,36.856,24.611,40.861,17.712,39.426,99.33,0.364,1.049,1.277,1.883,63.739,68.303,83.711
688757,胜科纳米,33.31,25.539,9.206,10.821,38.883,99.25,0.341,1.023,1.248,1.881,63.452,64.291,83.788
600028,中国石化,35.215,23.641,16.774,24.372,39.636,99.533,0.373,1.058,1.286,1.888,63.409,66.837,83.767
2777,久远银海,35.927,15.213,38.609,21.762,39.577,97.774,0.355,1.042,1.269,1.881,63.677,66.189,83.776
688366,昊海生科,30.866,6.287,13.641,5.734,39.543,92.378,0.351,1.037,1.262,1.884,63.608,61.253,83.413
688323,瑞华泰,34.086,26.644,6.74,15.386,39.323,99.834,0.39,1.071,1.301,1.879,64.416,68.247,83.801
688195,腾景科技,33.537,6.63,21.114,21.692,39.477,97.778,0.361,1.042,1.27,1.878,63.593,63.819,83.789
688018,乐鑫科技,33.671,5.303,25.439,31.089,39.874,95.171,0.37,1.046,1.279,1.866,63.487,55.336,83.785
603993,洛阳钼业,34.071,26.287,21.364,3.986,39.425,99.08,0.369,1.054,1.28,1.891,63.546,66.803,83.77
603919,金徽酒,35.238,10.561,41.944,18.387,39.521,97.078,0.355,1.041,1.267,1.882,63.635,63.4,83.79
603912,佳力图,35.891,16.035,25.212,30.49,39.693,96.963,0.371,1.052,1.282,1.878,64.236,69.675,83.804
603909,建发合诚,41.986,28.25,32.454,87.526,39.83,98.95,0.371,1.058,1.286,1.889,62.698,65.726,83.794
603881,数据港,32.605,24.875,1.955,10.001,39.633,99.446,0.36,1.048,1.274,1.887,62.184,64.821,83.774
603809,豪能股份,35.61,25.953,28.414,14.502,39.493,99.643,0.356,1.046,1.274,1.883,63.566,67.435,83.754
603758,秦安股份,35.292,7.541,24.583,43.714,39.408,94.455,0.347,1.038,1.264,1.882,63.668,61.807,83.796
603678,火炬电子,35.874,12.374,40.602,23.685,39.627,98.657,0.359,1.047,1.275,1.881,63.4,63.814,83.772
603677,奇精机械,38.912,20.553,47.544,42.547,39.566,98.896,0.37,1.055,1.284,1.879,63.36,66.118,83.778
603656,泰禾智能,35.83,8.032,25.754,38.159,39.58,98.13,0.377,1.057,1.288,1.878,63.667,68.233,83.801
603477,巨星农牧,34.771,26.963,23.147,6.654,39.376,99.708,0.392,1.084,1.313,1.877,63.845,69.086,83.804
603113,金能科技,35.152,23.37,15.394,25.874,39.931,99.256,0.377,1.059,1.289,1.856,62.412,67.227,83.777
603078,江化微,33.903,13.447,18.499,20.013,39.432,96.926,0.365,1.045,1.278,1.867,63.633,66.53,83.797
603031,安孚科技,33.074,17.975,10.762,13.635,39.553,99.366,0.348,1.056,1.261,1.909,62.574,64.675,83.767
601990,南京证券,32.746,31.699,0.031,0.267,39.275,99.23,0.325,1.019,1.239,1.884,64.547,69.619,83.816
601963,重庆银行,33.493,41.977,0.0,0.0,39.438,100.0,0.307,1.005,1.221,1.884,63.717,68.71,83.652
601919,中远海控,35.626,21.178,3.262,46.68,39.394,97.482,0.355,1.04,1.262,1.887,63.709,67.46,83.8
601918,新集能源,33.272,26.638,3.618,11.412,39.569,99.769,0.339,1.036,1.251,1.891,63.56,66.506,83.673
601899,紫金矿业,33.718,26.874,12.264,8.031,39.425,99.727,0.362,1.05,1.274,1.889,63.57,66.463,83.687
601898,中煤能源,33.149,21.312,5.15,16.241,39.615,98.337,0.353,1.045,1.265,1.892,63.491,65.457,83.634
601328,交通银行,33.493,41.97,0.0,0.0,39.466,100.0,0.319,1.007,1.233,1.88,63.616,68.655,83.771
601088,中国神华,32.747,10.358,4.452,28.591,39.496,97.009,0.337,1.034,1.25,1.889,63.612,61.15,83.779
600976,健民集团,36.519,20.467,35.651,23.898,39.587,99.517,0.365,1.042,1.27,1.88,63.784,66.977,83.787
600918,中泰证券,33.206,35.557,1.479,1.956,39.418,98.93,0.347,1.039,1.26,1.888,63.944,68.854,83.804
600882,妙可蓝多,33.471,16.411,12.598,16.549,39.588,97.41,0.378,1.059,1.289,1.887,63.11,67.574,83.801
600874,创业环保,33.796,26.212,15.3,5.317,39.413,99.445,0.337,1.033,1.255,1.885,63.674,67.892,83.793
600835,上海机电,36.914,25.382,38.734,21.232,39.468,98.131,0.367,1.054,1.279,1.893,63.653,68.014,83.766
600789,鲁抗医药,36.51,25.869,28.463,21.032,44.167,99.523,0.371,1.054,1.284,1.881,63.447,67.249,83.776
600748,上实发展,37.89,28.521,51.011,9.697,39.384,99.381,0.347,1.058,1.273,1.91,67.642,70.652,83.807
600717,天津港,33.317,11.812,4.749,27.831,39.616,98.419,0.36,1.048,1.268,1.893,63.452,65.572,83.78
600702,舍得酒业,36.536,14.024,47.875,20.919,39.423,97.939,0.329,1.023,1.242,1.886,63.803,66.194,83.78
600610,中毅达,36.274,44.618,26.077,4.773,39.515,99.852,0.386,1.075,1.306,1.879,63.963,68.06,83.785
600563,法拉电子,35.249,10.594,32.544,30.184,39.555,98.842,0.334,1.021,1.245,1.882,63.682,59.412,83.695
600548,深高速,33.027,26.346,3.905,7.42,39.515,99.835,0.352,1.023,1.242,1.885,63.567,67.452,83.782
600508,上海能源,32.999,16.235,3.291,20.137,39.44,98.694,0.358,1.047,1.272,1.888,63.625,66.351,83.65
600388,龙净环保,38.617,31.013,39.468,34.494,39.718,99.522,0.364,1.053,1.281,1.885,63.29,67.521,83.789
600354,敦煌种业,35.158,26.886,29.845,10.535,39.45,97.929,0.36,1.055,1.272,1.902,62.838,66.051,83.768
600223,福瑞达,33.737,17.809,14.233,16.166,39.546,98.328,0.37,1.05,1.277,1.887,63.602,66.838,83.742
600084,中信尼雅,39.321,5.521,70.82,42.929,39.569,98.192,0.389,1.058,1.299,1.885,61.272,65.128,83.792
600055,万东医疗,32.925,4.13,13.596,39.86,39.446,81.93,0.361,1.038,1.264,1.881,63.681,64.115,83.796
301559,中集环科,34.352,6.82,26.559,40.941,39.552,90.526,0.353,1.041,1.268,1.882,63.606,55.88,83.799
300999,金龙鱼,34.954,26.921,28.186,7.121,39.675,98.741,0.376,1.059,1.288,1.883,62.962,67.439,83.794
300697,电工合金,36.981,14.12,65.149,10.289,39.434,98.846,0.367,1.052,1.28,1.883,63.671,64.727,82.951
300675,建科院,36.872,24.981,28.398,29.458,39.566,99.33,0.385,1.052,1.281,1.885,63.767,68.558,83.8
300146,汤臣倍健,31.823,7.958,9.307,16.921,39.757,96.473,0.346,1.033,1.257,1.885,63.669,59.503,83.768
300006,莱美药业,32.799,11.522,19.408,5.11,39.415,96.707,0.389,1.062,1.281,2.006,65.463,67.421,83.799
3006,百亚股份,36.158,11.434,20.441,52.555,39.499,97.833,0.358,1.044,1.271,1.883,63.632,60.179,83.762
2911,佛燃能源,34.744,26.034,11.373,21.743,39.721,99.384,0.371,1.055,1.282,1.891,63.543,66.747,83.786
2772,众兴菌业,33.972,19.342,24.325,7.686,39.485,98.809,0.366,1.048,1.278,1.877,63.326,66.329,83.792
2661,克明食品,35.674,23.405,12.94,9.484,62.892,99.55,0.377,1.062,1.294,1.899,65.875,65.585,83.722
2539,云图控股,34.639,26.704,20.412,9.564,39.405,99.354,0.371,1.054,1.283,1.882,63.746,68.095,83.8
2516,旷达科技,38.491,7.338,31.496,67.643,39.398,98.805,0.357,1.045,1.272,1.881,63.676,65.186,83.798
2420,毅昌科技,39.254,35.351,39.984,36.019,39.746,99.568,0.387,1.074,1.304,1.878,63.967,67.967,83.798
2240,盛新锂能,33.767,15.905,19.508,13.55,39.407,98.824,0.371,1.047,1.276,1.88,63.494,66.147,83.799
2136,安纳达,36.253,13.02,17.245,47.793,39.447,97.12,0.371,1.056,1.286,1.868,63.803,68.227,83.797
2121,科陆电子,37.459,39.845,29.935,20.334,39.421,99.606,0.382,1.079,1.304,1.881,64.03,67.907,83.787
932,华菱钢铁,34.644,23.165,16.884,16.75,39.293,99.753,0.371,1.056,1.283,1.889,63.693,67.801,83.795
822,山东海化,33.65,15.843,5.031,23.615,37.742,98.999,0.354,1.042,1.267,1.886,63.929,70.285,83.808
688,国城矿业,34.125,28.199,1.713,22.045,39.649,99.881,0.371,1.053,1.281,1.876,62.262,67.42,83.751
544,中原环保,35.29,35.008,12.78,15.161,38.34,99.83,0.357,1.044,1.271,1.883,64.283,69.712,83.808
407,胜利股份,33.924,23.891,13.216,12.063,39.692,99.373,0.37,1.055,1.281,1.894,63.334,67.13,83.787
29,深深房A,38.551,18.57,69.829,18.544,39.622,99.027,0.393,1.131,1.411,1.893,64.599,63.804,83.793
688570,天玛智控,38.263,10.152,37.346,60.15,39.881,93.407,0.345,1.032,1.258,1.881,63.765,66.137,83.802
603866,桃李面包,34.035,12.091,10.338,31.414,39.448,99.731,0.361,1.048,1.274,1.886,63.628,63.446,83.759
603727,博迈科,34.648,14.546,11.504,36.073,39.445,96.163,0.384,1.067,1.299,1.887,65.06,64.605,83.748
603160,汇顶科技,32.036,7.204,15.5,22.521,39.379,94.479,0.364,1.055,1.287,1.832,61.991,55.061,83.756
603025,大豪科技,36.094,16.942,32.018,29.149,39.51,97.529,0.345,1.031,1.255,1.884,63.731,65.941,83.794
601666,平煤股份,33.878,28.197,5.453,15.197,39.483,99.11,0.35,1.041,1.263,1.888,63.607,67.164,83.786
600941,中国移动,36.456,14.515,3.879,65.923,39.525,99.163,0.356,1.041,1.265,1.886,63.472,62.718,83.729
600785,新华百货,35.198,35.423,12.795,18.825,39.44,99.803,0.374,1.057,1.287,1.877,62.687,67.044,81.76
600582,天地科技,37.97,20.259,31.955,48.433,39.606,97.868,0.361,1.049,1.271,1.891,63.448,65.706,83.796
600423,柳化股份,33.868,2.503,1.061,77.522,39.447,68.333,0.347,0.983,1.261,1.877,63.85,65.458,83.772
301020,密封科技,35.802,9.638,27.928,40.971,39.601,94.163,0.35,1.039,1.266,1.882,63.703,65.31,83.773
300765,新诺威,36.891,11.534,9.374,71.984,39.525,94.263,0.363,1.035,1.275,1.853,63.585,64.104,83.8
300506,*ST名家,42.79,38.677,50.94,62.24,39.525,99.936,0.572,1.755,1.837,1.868,63.884,68.446,83.8
300304,云意电气,36.446,10.209,27.686,46.01,39.469,96.232,0.348,1.033,1.257,1.884,63.753,65.677,83.799
300050,世纪鼎利,37.371,18.625,32.476,39.584,39.339,97.636,0.405,1.149,1.358,1.877,63.883,68.334,83.787
2393,力生制药,31.005,6.222,4.339,10.953,39.502,93.137,0.353,1.013,1.236,1.882,63.777,65.844,83.795
2387,维信诺,35.747,32.754,8.022,29.323,39.443,99.284,0.494,1.154,1.417,1.887,63.975,67.802,83.411
2313,日海智能,41.321,43.132,48.47,43.167,39.523,99.838,0.388,1.08,1.31,1.879,63.787,69.47,83.81
2148,北纬科技,31.448,3.744,0.992,19.318,39.367,97.409,0.367,1.047,1.274,1.885,63.548,64.646,83.784
2014,永新股份,34.583,15.812,25.76,20.233,39.706,97.451,0.356,1.042,1.27,1.881,63.654,64.028,83.797
915,华特达因,28.621,5.443,3.239,5.26,39.469,91.166,0.3,1.025,1.211,1.898,63.524,47.143,83.778
688433,华曙高科,35.287,7.024,24.564,32.071,47.68,90.579,0.344,1.028,1.256,1.88,63.895,69.323,83.803
688111,金山办公,31.718,12.314,4.616,12.985,39.411,97.338,0.342,1.017,1.244,1.879,63.602,62.064,83.799
605008,长鸿高科,34.748,25.272,18.284,14.888,39.562,99.502,0.378,1.05,1.279,1.88,63.447,67.652,83.779
603697,有友食品,33.173,2.621,19.721,17.163,39.364,97.829,0.361,1.042,1.269,1.884,63.88,69.14,83.803
603588,高能环境,36.425,27.986,28.707,19.1,39.45,99.659,0.37,1.053,1.282,1.881,64.202,69.536,83.867
603162,海通发展,31.68,8.356,5.532,11.034,39.464,97.839,0.361,1.044,1.274,1.877,63.685,65.903,83.791
601886,江河集团,41.292,32.118,52.577,51.643,39.587,99.303,0.367,1.056,1.284,1.887,63.651,68.246,83.792
601799,星宇股份,38.893,16.893,40.799,51.056,39.788,98.87,0.36,1.044,1.273,1.88,63.764,67.194,83.796
601318,中国平安,33.315,40.675,0.0,0.0,39.489,99.831,0.357,1.046,1.27,1.888,63.141,68.342,83.741
600769,祥龙电业,35.516,30.991,8.589,29.829,40.904,98.694,0.34,1.033,1.252,1.887,63.197,65.68,83.794
600750,江中药业,32.269,12.034,14.747,10.168,39.454,97.725,0.347,1.037,1.26,1.885,63.622,61.211,83.732
600727,鲁北化工,35.374,27.56,11.857,26.584,39.479,98.557,0.371,1.057,1.285,1.894,63.621,68.426,83.798
600688,上海石化,37.508,16.403,26.329,48.453,39.59,98.847,0.378,1.063,1.293,1.884,63.974,68.083,83.801
600511,国药股份,40.392,20.52,45.183,63.241,39.503,97.784,0.369,1.054,1.281,1.887,63.653,66.429,83.794
600282,南钢股份,34.995,27.626,18.027,15.441,39.409,99.373,0.372,1.056,1.285,1.884,63.655,68.021,83.792
600176,中国巨石,33.83,18.857,13.097,14.508,39.504,99.571,0.353,1.03,1.252,1.884,63.824,68.284,83.792
600063,皖维高新,33.181,18.987,10.522,9.519,39.361,99.142,0.373,1.054,1.283,1.88,63.795,68.459,83.799
600062,华润双鹤,33.586,12.702,21.3,15.259,39.482,98.024,0.353,1.038,1.265,1.882,63.68,64.259,83.783
300896,爱美客,24.221,1.666,4.237,13.778,39.256,79.947,0.267,0.964,1.178,1.882,63.691,0.0,83.785
300456,赛微电子,32.571,9.616,16.415,7.463,39.52,98.244,0.389,1.048,1.287,1.794,63.631,67.649,83.801
2766,索菱股份,38.153,20.101,33.948,50.654,39.542,97.952,0.371,1.057,1.286,1.878,62.832,64.422,83.796
2760,凤形股份,34.28,17.282,23.181,12.51,39.374,98.116,0.38,1.073,1.306,1.879,63.906,68.547,83.802
2714,牧原股份,36.143,28.011,24.451,21.89,39.42,99.516,0.385,1.066,1.295,1.876,64.278,67.738,83.788
2536,飞龙股份,37.785,16.199,41.046,38.586,39.849,99.114,0.368,1.051,1.281,1.874,63.664,66.593,83.794
2455,百川股份,36.187,35.925,15.693,22.813,39.376,99.747,0.387,1.077,1.314,1.888,64.026,68.209,83.791
2255,海陆重工,37.225,18.527,45.622,25.148,39.433,98.71,0.354,1.042,1.268,1.883,63.709,67.236,83.769
2080,中材科技,35.461,23.937,23.243,20.717,39.402,99.646,0.361,1.048,1.273,1.887,63.496,66.737,83.79
823,超声电子,36.289,17.154,33.979,28.91,39.456,98.161,0.37,1.055,1.283,1.886,63.283,66.162,83.767
708,中信特钢,36.287,29.011,21.832,26.716,39.417,99.657,0.368,1.053,1.282,1.882,63.549,66.952,83.725
156,华数传媒,35.02,21.489,12.264,29.818,39.345,98.596,0.367,1.05,1.279,1.879,63.377,66.986,83.795
688584,上海合晶,32.083,10.357,16.657,8.066,39.422,98.485,0.349,1.033,1.262,1.881,63.466,60.338,83.685
605028,世茂能源,33.595,5.779,7.816,50.968,39.58,94.748,0.302,0.983,1.202,1.881,63.622,52.465,83.792
603199,九华旅游,34.456,9.258,0.671,55.206,39.617,98.627,0.332,1.024,1.242,1.886,63.555,58.272,83.78
603061,金海通,36.717,4.629,41.401,39.799,39.818,90.535,0.341,1.024,1.25,1.88,63.973,72.152,83.803
600871,石化油服,38.397,40.645,17.827,44.48,39.616,99.873,0.377,1.059,1.289,1.891,62.226,67.718,83.768
600730,中国高科,30.38,5.353,1.815,2.316,39.611,95.493,0.376,1.064,1.296,1.858,59.903,71.677,83.804
600660,福耀玻璃,34.226,19.851,24.593,12.112,39.569,97.778,0.346,1.035,1.26,1.883,63.638,64.883,83.76
600589,大位科技,33.402,30.722,3.384,8.716,39.414,97.359,0.456,1.027,1.249,1.877,63.9,68.915,83.804
600050,中国联通,36.458,20.532,7.225,56.554,39.424,99.416,0.368,1.057,1.281,1.901,61.651,64.367,83.717
300388,节能国祯,36.264,32.411,18.588,24.585,39.438,99.784,0.358,1.046,1.273,1.885,63.688,68.312,83.796
300294,博雅生物,30.242,2.19,11.115,17.097,39.974,88.316,0.345,1.047,1.27,1.889,63.403,52.459,83.793
300159,*ST新研,36.881,45.212,26.265,10.846,39.455,99.499,0.389,1.077,1.304,1.871,63.797,69.051,83.808
2852,道道全,36.613,25.725,44.305,30.405,39.467,99.716,0.374,1.059,1.289,1.877,56.972,54.584,83.59
688656,浩欧博,32.759,5.952,18.259,21.93,39.544,96.429,0.357,1.042,1.269,1.883,63.496,59.206,83.74
688655,迅捷兴,37.732,14.609,19.588,61.013,39.374,99.027,0.375,1.056,1.287,1.868,63.394,67.399,83.8
688582,芯动联科,28.261,0.482,17.354,10.018,39.788,54.746,0.304,0.982,1.212,1.877,63.853,64.718,83.803
605058,澳弘电子,36.492,12.668,28.233,43.057,39.489,97.365,0.358,1.042,1.271,1.881,63.629,65.151,83.761
603860,中公高科,34.832,6.057,19.616,43.172,39.736,94.574,0.343,1.031,1.257,1.881,63.665,62.856,83.792
603259,药明康德,32.438,10.616,19.469,10.263,40.071,97.705,0.334,1.025,1.246,1.884,63.631,59.256,83.761
603223,恒通股份,33.759,10.574,3.571,41.576,39.428,95.069,0.372,1.056,1.285,1.883,63.103,63.389,83.797
603186,华正新材,37.205,33.045,35.671,18.014,39.425,99.633,0.384,1.066,1.297,1.886,64.226,68.046,83.768
601002,晋亿实业,37.263,8.512,48.194,31.463,39.555,99.555,0.377,1.062,1.293,1.897,67.1,64.389,83.756
600873,梅花生物,33.633,17.208,17.465,17.947,39.479,98.328,0.357,1.043,1.27,1.883,63.588,61.274,83.753
600794,保税科技,31.709,13.275,4.058,7.633,39.416,98.633,0.347,1.035,1.257,1.886,63.66,65.513,83.792
600583,海油工程,39.507,16.858,18.709,83.287,39.559,99.206,0.368,1.053,1.281,1.883,63.323,64.769,83.788
600470,六国化工,35.916,30.3,27.091,18.175,39.432,99.22,0.376,1.06,1.289,1.901,60.865,67.51,83.775
600237,铜峰电子,35.695,11.239,24.036,40.388,39.537,97.009,0.364,1.048,1.278,1.877,63.441,64.325,83.796
301127,武汉天源,35.575,24.116,10.631,32.569,39.959,98.114,0.348,1.039,1.265,1.883,63.938,69.232,83.804
300788,中信出版,36.924,16.466,18.109,54.842,39.082,95.949,0.367,1.05,1.284,1.859,63.574,66.711,83.793
2879,长缆科技,38.772,10.198,37.552,66.456,39.575,95.86,0.367,1.05,1.279,1.878,63.369,63.884,83.791
2865,钧达股份,35.142,33.709,4.551,25.989,39.51,99.202,0.363,1.054,1.284,1.874,63.451,66.921,83.794
2611,东方精工,36.221,16.445,31.411,29.783,40.404,98.029,0.357,1.047,1.269,1.89,63.678,66.546,83.796
2595,豪迈科技,34.874,5.241,43.622,27.868,39.551,97.465,0.339,1.027,1.252,1.882,63.7,52.764,83.781
2282,博深股份,34.717,4.441,23.182,38.117,39.447,95.375,0.357,1.048,1.278,1.879,63.654,64.06,83.764
2233,塔牌集团,33.505,4.311,5.653,45.575,39.183,96.978,0.353,1.04,1.264,1.886,63.594,58.461,83.766
2171,楚江新材,36.05,26.13,39.598,7.245,39.787,99.067,0.377,1.059,1.288,1.883,63.815,68.555,83.8
2033,丽江股份,31.82,3.758,1.058,43.599,39.548,93.47,0.32,1.018,1.231,1.886,63.563,50.621,81.771
1979,招商蛇口,37.719,30.44,52.488,11.26,39.456,99.563,0.365,1.055,1.278,1.897,63.008,68.128,83.694
975,山金国际,31.348,7.523,10.63,9.379,40.689,96.87,0.34,1.034,1.252,1.889,63.607,59.173,83.79
563,陕国投A,30.967,12.592,0.575,0.0,39.399,99.377,0.3,1.003,1.213,1.886,63.778,67.688,83.797
423,东阿阿胶,31.072,8.129,9.173,12.188,39.452,93.128,0.336,1.024,1.247,1.883,63.578,58.947,83.776
99,中信海直,32.703,7.062,22.342,13.48,39.513,96.505,0.359,1.042,1.267,1.886,63.449,61.744,83.786
688586,江航装备,37.79,13.524,36.183,46.943,39.424,97.193,0.352,1.037,1.263,1.882,63.818,68.071,83.789
1914,招商积余,35.479,20.871,20.798,28.176,39.496,98.486,0.368,1.053,1.281,1.885,63.444,66.091,83.793
688658,悦康药业,35.559,17.347,31.13,24.744,39.533,98.064,0.368,1.054,1.282,1.884,63.134,64.402,83.769
688045,必易微,34.699,3.486,18.888,48.44,39.519,83.619,0.396,1.065,1.3,1.895,63.737,70.239,83.803
605218,伟时电子,39.8,12.491,37.702,70.877,39.462,96.954,0.368,1.049,1.278,1.879,63.824,67.941,83.769
601608,中信重工,38.863,24.761,47.864,35.638,39.484,99.64,0.371,1.054,1.284,1.879,63.329,67.258,83.789
600973,宝胜股份,37.317,35.29,46.42,14.108,39.474,99.348,0.376,1.06,1.29,1.893,56.914,67.872,83.756
600862,中航高科,38.8,10.993,44.612,54.376,39.412,97.815,0.34,1.028,1.252,1.883,63.802,66.295,83.792
600523,贵航股份,39.455,9.223,40.338,67.473,39.534,98.078,0.365,1.05,1.278,1.883,63.735,66.754,83.749
600507,方大特钢,35.087,23.288,16.664,23.183,39.521,98.219,0.372,1.057,1.285,1.888,63.724,68.044,83.8
600425,青松建化,33.357,14.636,12.022,16.373,39.682,98.489,0.357,1.045,1.267,1.884,63.708,67.021,83.798
600353,旭光电子,38.931,16.885,44.974,45.294,39.396,99.417,0.362,1.05,1.275,1.888,63.897,68.934,83.803
600325,华发股份,39.11,32.065,69.415,14.77,39.308,99.562,0.364,1.057,1.278,1.903,59.087,66.75,83.761
600211,西藏药业,31.505,11.46,18.861,3.646,39.37,95.363,0.326,1.022,1.247,1.881,63.643,57.462,83.776
600165,*ST宁科,36.244,40.802,5.867,27.135,39.519,99.972,0.54,1.304,1.548,1.881,63.882,68.68,83.796
301358,湖南裕能,37.431,25.995,25.002,38.483,39.489,99.631,0.369,1.055,1.283,1.883,63.818,68.374,83.789
301069,凯盛新材,33.905,14.397,6.554,27.785,40.138,96.842,0.35,1.036,1.264,1.881,63.883,68.933,83.803
300750,宁德时代,35.955,31.367,17.321,26.65,39.491,98.391,0.358,1.044,1.27,1.884,63.507,66.379,83.796
300489,光智科技,37.611,44.703,30.88,15.295,39.509,99.885,0.417,1.096,1.334,1.884,63.903,68.63,83.796
300059,东方财富,32.628,31.656,0.377,0.144,39.405,98.891,0.286,0.95,1.164,1.882,63.94,69.034,83.809
2920,德赛西威,41.323,24.829,65.697,46.786,39.594,99.612,0.366,1.05,1.28,1.877,63.745,67.31,83.729
2419,天虹股份,34.34,38.729,3.847,13.14,39.545,99.339,0.376,1.058,1.285,1.887,61.765,67.33,83.775
2190,成飞集成,36.58,15.094,24.13,40.019,39.566,99.701,0.371,1.059,1.285,1.907,63.466,68.569,83.793
2092,中泰化学,34.253,26.78,6.977,18.147,39.337,99.703,0.385,1.072,1.303,1.881,64.127,67.544,83.783
1301,尚太科技,35.79,10.15,42.983,13.018,39.391,99.769,0.345,1.036,1.261,1.884,63.974,71.863,83.804
859,国风新材,36.403,12.971,15.325,49.925,39.436,98.589,0.382,1.062,1.293,1.884,64.534,67.632,83.8
68,华控赛格,35.401,34.016,7.873,24.439,39.603,99.461,0.411,0.954,1.175,1.88,63.785,67.44,83.771
50,深天马A,34.946,29.181,15.883,14.897,39.434,99.527,0.391,1.07,1.299,1.874,64.202,67.826,83.77
1,平安银行,33.573,41.676,0.0,0.0,40.859,100.0,0.324,1.018,1.238,1.884,63.527,68.559,83.795
688200,华峰测控,26.339,0.977,13.239,18.649,39.165,54.349,0.324,1.006,1.233,1.879,63.651,37.854,83.743
603929,亚翔集成,41.864,26.613,32.344,87.981,39.536,98.433,0.36,1.047,1.274,1.883,63.555,65.543,83.795
603063,禾望电气,37.161,19.851,43.264,25.567,39.554,98.816,0.358,1.04,1.267,1.882,63.705,66.837,83.794
600719,大连热电,34.831,36.556,6.942,13.477,39.529,99.888,0.426,1.035,1.261,1.881,63.987,69.184,83.809
600332,白云山,37.644,23.934,38.442,31.995,39.306,98.461,0.368,1.052,1.28,1.885,63.698,67.526,83.777
2978,安宁股份,31.187,6.191,2.094,23.544,39.423,93.066,0.291,0.985,1.201,1.883,63.708,58.085,83.771
